Ship,Tow_number,Net_number,Taxon,Fish.ID,Image.Name,ImageJ.Number,Std_length_mm,Notes,Tow_net,cruise_no,fish_no,packet_no,lowest_taxa_final,taxa_code_final,taxa_code_final_method,taxa_code_original,taxa_updated_date,visual_ID_confidence,photo_ID,total_weight,gut_weight_full,gut_weight_empty,gut_dispensation,sex,sex_confidence,gonad_weight,head_collected,body_location,fish_comments,processed_date,processed_initials,taxa_code,Lowest_taxon
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,31,NA,4 _ 1,SG2105,339,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG336-339_MOC4_NET1,0.1526,NA,NA,,NA,,NA,,neg80,Fish 336-341 refrozen in foil together; bodies too damaged to collect guts,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,34,NA,4 _ 1,SG2105,340,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG340-341_MOC4_NET1,0.1598,NA,NA,,NA,,NA,,neg80,Fish 336-341 refrozen in foil together; bodies too damaged to collect guts,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,32,NA,4 _ 1,SG2105,341,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG340-341_MOC4_NET1,0.1437,NA,NA,,NA,,NA,,neg80,Fish 336-341 refrozen in foil together; bodies too damaged to collect guts,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,30.89,NA,4 _ 1,SG2105,342,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG342_MOC4_NET1,0.1495,0.0037,NA,mb,2,H,NA,,neg80,,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,32,NA,4 _ 1,SG2105,343,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG343_MOC4_NET1,0.1615,NA,NA,mb,2,H,NA,,neg80,,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,33,NA,4 _ 1,SG2105,344,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG344_MOC4_NET1,0.2129,0.0051,NA,mb,2,H,NA,,neg80,,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,32.3,NA,4 _ 1,SG2105,345,44,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG345-346_MOC4_NET1,0.1576,0.0043,NA,mb,NA,,NA,,neg80,,20211130,LSL,CYMI,Cyclothone microdon
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,31.18,NA,4 _ 1,SG2105,346,44,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG345-346_MOC4_NET1,0.1598,NA,NA,visual,9,,NA,,neg80,,20211130,LSL,CYMI,Cyclothone microdon
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,36,NA,4 _ 1,SG2105,347,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG347_MOC4_NET1,0.2496,NA,NA,mb,9,,NA,,neg80,,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,35,NA,4 _ 1,SG2105,348,44,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG348_MOC4_NET1,0.2193,0.0039,NA,mb,1,L,NA,,neg80,,20211130,LSL,CYSP,Cyclothone sp.
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,29,NA,4 _ 1,SG2105,349,44,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG349_MOC4_NET1,0.1078,0.0045,NA,visual,NA,,NA,,neg80,,20211130,LSL,CYMI,Cyclothone microdon
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,34,NA,4 _ 1,SG2105,350,44,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG350_MOC4_NET1,0.232,NA,NA,,NA,,NA,,neg80,Body broken,20211130,LSL,CYMI,Cyclothone microdon
Sarmiento,4,1,Gonostomatidae,NA,NA,NA,69,NA,4 _ 1,SG2105,351,44,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG351_MOC4_NET1,1.5694,0.0449,0.0397,mb,2,H,NA,,neg80,,20211130,LSL,CYMI,Cyclothone microdon
Sarmiento,4,1,Myctophidae,NA,NA,NA,31,NA,4 _ 1,SG2105,352,44,Lampanyctus macdonaldi,LAMA,visual,LAMA,NA,M,SG2105_ORG352_MOC4_NET1,0.1739,NA,NA,visual,NA,,NA,,neg80,"ID Notes: fish 352-354 same species, LAMA based on gill rakers (7+1+15)",20211130,LSL,LAMA,Lampanyctus macdonaldi
Sarmiento,4,1,Myctophidae,NA,NA,NA,35.29,NA,4 _ 1,SG2105,353,44,Lampanyctus macdonaldi,LAMA,visual,LAMA,NA,M,SG2105_ORG353_MOC4_NET1,0.2937,NA,NA,mb,NA,,NA,,neg80,"ID Notes: fish 352-354 same species, LAMA based on gill rakers (7+1+15)",20211130,LSL,LAMA,Lampanyctus macdonaldi
Sarmiento,4,1,Myctophidae,NA,NA,NA,26.26,NA,4 _ 1,SG2105,354,44,Lampanyctus macdonaldi,LAMA,visual,LAMA,NA,M,SG2105_ORG354_MOC4_NET1,0.1028,NA,NA,mb,NA,,NA,,neg80,"ID Notes: fish 352-354 same species, LAMA based on gill rakers (7+1+15)",20211130,LSL,LAMA,Lampanyctus macdonaldi
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,15.78,NA,5 _ 2,SG2105,375,64,Argyropelecus lychnus,ARLY,visual,ARLY,NA,H,SG2105_ORG375_MOC5_NET2,0.0959,0.0115,NA,mb,NA,,NA,,neg80,"ID Notes: First verified ARLY based on body depth to length ratio, canines, post abdominal spines, upper and lower preopercular spines (change all previous ARSP in this cruise to ARLY)",20211203,LSL,ARLY,Argyropelecus lychnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,20.09,NA,5 _ 2,SG2105,376,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG376_MOC5_NET2,0.2102,NA,NA,mb,2,H,NA,,neg80,Gonad: obvious hydrated oocytes with multiple stages of developing oocytes,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,17,NA,5 _ 2,SG2105,377,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG377_MOC5_NET2,0.1147,0.0083,NA,mb,NA,,NA,,neg80,Fish BC: hard to get clean BC sample from fish 377-386,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,23,NA,5 _ 2,SG2105,378,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG378-379_MOC5_NET2,0.3179,0.0359,NA,mb,1,H,NA,,neg80,Fish BC: hard to get clean BC sample from fish 377-386,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,20,NA,5 _ 2,SG2105,379,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG378-379_MOC5_NET2,0.13,0.0292,NA,mb,1,H,NA,,neg80,Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth but not inverted,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,22,NA,5 _ 2,SG2105,380,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG380-381_MOC5_NET2,0.2254,0.0159,NA,mb,2,H,NA,,neg80,Fish BC: hard to get clean BC sample from fish 377-386,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,19,NA,5 _ 2,SG2105,381,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG380-381_MOC5_NET2,0.1271,NA,NA,mb,2,H,NA,,neg80,"Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth, may be damaged",20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,23,NA,5 _ 2,SG2105,382,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG382-383_MOC5_NET2,0.1943,0.0163,NA,mb,2,H,NA,,neg80,"Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth, appears ok",20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,19.25,NA,5 _ 2,SG2105,383,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG382-383_MOC5_NET2,0.1471,0.0042,NA,mb,1,H,NA,,neg80,Fish BC: hard to get clean BC sample from fish 377-386,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,16.55,NA,5 _ 2,SG2105,384,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG384-385_MOC5_NET2,0.0855,NA,NA,mb,1,M,NA,,neg80,Fish BC: hard to get clean BC sample from fish 377-386,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,22.1,NA,5 _ 2,SG2105,385,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG384-385_MOC5_NET2,0.2046,NA,NA,mb,2,H,NA,,neg80,"Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth, appears ok",20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Sternoptychidae,NA,NA,NA,16.18,NA,5 _ 2,SG2105,386,64,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG386_MOC5_NET2,0.0956,NA,NA,mb,1,M,NA,,neg80,too small for BC,20211203,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,5,2,Myctophidae,NA,NA,NA,32.07,NA,5 _ 2,SG2105,390,65,Protomyctophum arcticum,PRAR,visual,PRAR,NA,H,SG2105_ORG390_MOC5_NET1,0.4838,NA,NA,,NA,,NA,,neg80,Did not collect samples since this is a one off fish species so far,20211209,LSL,PRAR,Protomyctophum arcticum
Sarmiento,5,1,Gonostomatidae,NA,NA,NA,33,NA,5 _ 1,SG2105,391,70,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG391_MOC5_NET1,0.1913,NA,NA,mb,1,M,NA,,neg80,Fish 391-393: think these were previously thawed to pull fish for ETS; fish in poor condition,20211209,LSL,CYSP,Cyclothone sp.
Sarmiento,5,1,Gonostomatidae,NA,NA,NA,32,NA,5 _ 1,SG2105,392,70,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG392-393_MOC5_NET1,0.171,0.007,NA,visual,NA,,NA,,neg80,Fish 394-397: previously thawed; most fish in pieces,20211209,LSL,CYSP,Cyclothone sp.
Sarmiento,5,1,Gonostomatidae,NA,NA,NA,38.52,NA,5 _ 1,SG2105,393,70,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG392-393_MOC5_NET1,0.254,0.0083,NA,visual,NA,,NA,,neg80,Fish 394-397: previously thawed; most fish in pieces,20211209,LSL,CYMI,Cyclothone microdon
Sarmiento,5,1,Gonostomatidae,NA,NA,NA,55.8,NA,5 _ 1,SG2105,394,62,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG394-395_MOC5_NET1,0.8007,NA,NA,,NA,,NA,,neg80,Fish 394-397: previously thawed; most fish in pieces,20211209,LSL,CYMI,Cyclothone microdon
Sarmiento,5,1,Gonostomatidae,NA,NA,NA,27.76,NA,5 _ 1,SG2105,395,62,Cyclothone sp.,CYSP,visual,CYSP,NA,H,SG2105_ORG394-395_MOC5_NET1,0.0864,NA,NA,,NA,,NA,,neg80,Fish 394-397: previously thawed; most fish in pieces,20211209,LSL,CYSP,Cyclothone sp.
Sarmiento,5,1,Myctophidae,NA,NA,NA,33.33,NA,5 _ 1,SG2105,397,62,Lampanyctus sp.,LASP,visual,LASP,NA,L,SG2105_ORG396-397_MOC5_NET1,0.1862,NA,NA,,NA,,NA,,neg80,Fish 394-397: previously thawed; most fish in pieces,20211209,LSL,LASP,Lampanyctus sp.
Sarmiento,6,4,Myctophidae,NA,NA,NA,68,NA,6 _ 4,SG2105,414,80,Myctophum punctatum,MYPU,visual,MYPU,NA,H,SG2105_ORG414_MOC6_NET4,4.9378,0.4198,NA,visual,2,H,NA,,neg80,,20211210,LSL,MYPU,Myctophum punctatum
Sarmiento,6,4,Myctophidae,NA,NA,NA,25,NA,6 _ 4,SG2105,415,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG415-416_MOC6_NET4,0.2104,0.0014,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,25.28,NA,6 _ 4,SG2105,416,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG415-416_MOC6_NET4,0.2056,0.0156,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,29.24,NA,6 _ 4,SG2105,417,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG417-418_MOC6_NET4,0.3411,0.0208,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,24,NA,6 _ 4,SG2105,418,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG417-418_MOC6_NET4,0.1917,0.0168,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,23.43,NA,6 _ 4,SG2105,419,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG419-420_MOC6_NET4,0.1808,0.0058,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,24.7,NA,6 _ 4,SG2105,420,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG419-420_MOC6_NET4,0.2134,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,27.17,NA,6 _ 4,SG2105,421,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG421-422_MOC6_NET4,0.2843,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,26.6,NA,6 _ 4,SG2105,422,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG421-422_MOC6_NET4,0.284,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,33.72,NA,6 _ 4,SG2105,423,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG423-424_MOC6_NET4,0.6518,0.0243,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,25.71,NA,6 _ 4,SG2105,424,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG423-424_MOC6_NET4,0.2364,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,27,NA,6 _ 4,SG2105,425,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG425-426_MOC6_NET4,0.2282,0.0147,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,26.51,NA,6 _ 4,SG2105,426,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG425-426_MOC6_NET4,0.2357,0.0158,NA,mb,NA,,NA,,neg80,,20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,24.82,NA,6 _ 4,SG2105,427,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,,0.2,0.0193,NA,mb,NA,,NA,,neg80,"Oops, no image",20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,21.34,NA,6 _ 4,SG2105,428,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,,0.1258,0.0038,NA,mb,NA,,NA,,neg80,"Oops, no image",20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,24,NA,6 _ 4,SG2105,429,80,Benthosema glaciale,BEGL,visual,BEGL,NA,H,,0.187,0.0083,NA,mb,NA,,NA,,neg80,"Oops, no image",20211210,LSL,BEGL,Benthosema glaciale
Sarmiento,6,4,Myctophidae,NA,NA,NA,23.35,NA,6 _ 4,SG2105,430,80,Myctophum punctatum,MYPU,visual,MYPU,NA,H,SG2105_ORG430-431_MOC6_NET4,0.1803,0.021,NA,mb,NA,,NA,,neg80,,20211210,LSL,MYPU,Myctophum punctatum
Sarmiento,6,4,Myctophidae,NA,NA,NA,21.49,NA,6 _ 4,SG2105,431,80,Myctophum punctatum,MYPU,visual,MYPU,NA,H,SG2105_ORG430-431_MOC6_NET4,0.1262,0.0169,NA,mb,NA,,NA,,neg80,,20211210,LSL,MYPU,Myctophum punctatum
Sarmiento,6,4,Myctophidae,NA,NA,NA,23.97,NA,6 _ 4,SG2105,432,80,Myctophum punctatum,MYPU,visual,MYPU,NA,H,SG2105_ORG432-433_MOC6_NET4,NA,0.0132,NA,visual,NA,,NA,,neg80,Gut may be labeled as 433,20211210,LSL,MYPU,Myctophum punctatum
Sarmiento,6,2,Sternoptychidae,NA,NA,NA,30.47,NA,6 _ 2,SG2105,434,77,Valenciennellus tripunctulatus,VATR,visual,VATR,NA,H,SG2105_ORG434_MOC6_NET2,0.3369,NA,NA,,NA,,NA,,neg80,Did not collect gut since one off species,20211210,LSL,VATR,Valenciennellus tripunctulatus
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,30.51,NA,6 _ 1,SG2105,435,75,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG435-436_MOC6_NET1,0.1554,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,CYSP,Cyclothone sp.
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,29.75,NA,6 _ 1,SG2105,436,75,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG435-436_MOC6_NET1,0.118,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,CYSP,Cyclothone sp.
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,30.89,NA,6 _ 1,SG2105,437,75,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG437-438_MOC6_NET1,0.1396,NA,NA,visual,NA,,NA,,neg80,,20211210,LSL,CYSP,Cyclothone sp.
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,29.64,NA,6 _ 1,SG2105,438,75,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG437-438_MOC6_NET1,0.1316,NA,NA,visual,NA,,NA,,neg80,,20211210,LSL,CYSP,Cyclothone sp.
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,37.27,NA,6 _ 1,SG2105,439,75,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG439-440_MOC6_NET1,NA,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,CYMI,Cyclothone microdon
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,29.23,NA,6 _ 1,SG2105,440,75,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG439-440_MOC6_NET1,NA,NA,NA,mb,NA,,NA,,neg80,,20211210,LSL,CYMI,Cyclothone microdon
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,30.65,NA,6 _ 1,SG2105,441,75,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG441-442_MOC6_NET1,0.1424,NA,NA,visual,NA,,NA,,neg80,,20211210,LSL,CYMI,Cyclothone microdon
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,28.37,NA,6 _ 1,SG2105,442,75,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG441-442_MOC6_NET1,0.1024,NA,NA,visual,NA,,NA,,neg80,,20211210,LSL,CYMI,Cyclothone microdon
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,32.27,NA,6 _ 1,SG2105,443,75,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG443_MOC6_NET1,0.1659,NA,NA,,NA,,NA,,neg80,"Squished belly, no samples. ID Notes: light cyclothone",20211210,LSL,CYSP,Cyclothone sp.
Sarmiento,6,1,Gonostomatidae,NA,NA,NA,34.73,NA,6 _ 1,SG2105,444,75,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG444_MOC6_NET1,0.1879,NA,NA,,NA,,NA,,neg80,ID Notes: dark cyclothone,20211210,LSL,CYMI,Cyclothone microdon
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,51.39,NA,7 _ 1,SG2105,464,84,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG464_MOC7_NET1,0.597,0.026,NA,mb,NA,,NA,,neg80,,20211221,LSL,CYMI,Cyclothone microdon
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,34.38,NA,7 _ 1,SG2105,465,84,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG465_MOC7_NET1,0.2707,NA,NA,mb,NA,,NA,,neg80,,20211221,LSL,CYMI,Cyclothone microdon
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,39.23,NA,7 _ 1,SG2105,466,84,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG466_MOC7_NET1,0.302,NA,NA,mb,NA,,NA,,neg80,,20211221,LSL,CYMI,Cyclothone microdon
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,31.06,NA,7 _ 1,SG2105,467,84,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG467_MOC7_NET1,0.1601,NA,NA,mb,NA,,NA,,neg80,,20211221,LSL,CYMI,Cyclothone microdon
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,32.38,NA,7 _ 1,SG2105,468,84,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG468_MOC7_NET1,0.1538,NA,NA,none,NA,,NA,,neg80,Damaged gut,20211221,LSL,CYMI,Cyclothone microdon
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,34.4,NA,7 _ 1,SG2105,469,84,Cyclothone microdon,CYMI,visual,CYMI,NA,L,SG2105_ORG469_MOC7_NET1,0.2282,NA,NA,none,NA,,NA,,neg80,Damaged gut,20211221,LSL,CYMI,Cyclothone microdon
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,31.78,NA,7 _ 1,SG2105,470,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG470_MOC7_NET1,0.1792,NA,NA,mb,NA,,NA,,neg80,ID Notes: 470-478 may be same sp.,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,33.46,NA,7 _ 1,SG2105,471,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG471_MOC7_NET1,0.1823,NA,NA,mb,NA,,NA,,neg80,ID Notes: 470-478 may be same sp.,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,31.45,NA,7 _ 1,SG2105,472,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG472_MOC7_NET1,0.1939,NA,NA,mb,NA,,NA,,neg80,ID Notes: 470-478 may be same sp.,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,32.03,NA,7 _ 1,SG2105,473,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG473_MOC7_NET1,0.1936,NA,NA,mb,2,H,NA,,neg80,ID Notes: 470-478 may be same sp.,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,33.01,NA,7 _ 1,SG2105,474,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG474_MOC7_NET1,0.2221,NA,NA,mb,NA,,NA,,neg80,ID Notes: 470-478 may be same sp.,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,31.18,NA,7 _ 1,SG2105,475,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG475_MOC7_NET1,0.1773,NA,NA,mb,NA,,NA,,neg80,ID Notes: 470-478 may be same sp.,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,31.95,NA,7 _ 1,SG2105,476,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG476-478_MOC7_NET1,0.1846,NA,NA,none,NA,,NA,,neg80,ID Notes: 470-478 may be same sp. Gut damaged,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,32.71,NA,7 _ 1,SG2105,477,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG476-478_MOC7_NET1,0.1786,NA,NA,none,NA,,NA,,neg80,ID Notes: 470-478 may be same sp. Gut damaged,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Gonostomatidae,NA,NA,NA,31.88,NA,7 _ 1,SG2105,478,84,Cyclothone sp.,CYSP,visual,CYSP,NA,,SG2105_ORG476-478_MOC7_NET1,NA,NA,NA,none,NA,,NA,,neg80,ID Notes: 470-478 may be same sp. Gut damaged,20211221,LSL,CYSP,Cyclothone sp.
Sarmiento,7,1,Myctophidae,NA,NA,NA,34,NA,7 _ 1,SG2105,490,85,Benthosema glaciale,BEGL,visual,BEGL,NA,H,SG2105_ORG490_MOC7_NET1,0.4822,NA,NA,mb,NA,,NA,,neg80,Unsure if previously thawed,20220113,LSL,BEGL,Benthosema glaciale
Sarmiento,8,2,Sternoptychidae,NA,NA,NA,27.23,NA,8 _ 2,SG2105,491,100,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG491_MOC8_NET2,0.4614,NA,NA,mb,2,H,NA,,neg80,Gut tore open but think I got it all,20220113,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,8,2,Sternoptychidae,NA,NA,NA,26.53,NA,8 _ 2,SG2105,492,100,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG492_MOC8_NET2,0.4165,NA,NA,mb,2,H,NA,,neg80,Gut in mouth but ok,20220113,LSL,ARHE,Argyropelecus hemigymnus
Sarmiento,8,2,Sternoptychidae,NA,NA,NA,29.46,NA,8 _ 2,SG2105,493,100,Argyropelecus hemigymnus,ARHE,visual,ARHE,NA,H,SG2105_ORG493_MOC8_NET2,0.5956,NA,NA,mb,2,H,NA,,neg80,"Gut in mouth, may be compromised, other organs (gall bladder and intestine)l in vial",20220113,LSL,ARHE,Argyropelecus hemigymnus
